,Year,Ceremony,Award,Winner,Name,Film
8610,2004,77,Writing (Adapted Screenplay),0,Screenplay by David Magee,Finding Neverland 
8611,2004,77,Writing (Adapted Screenplay),0,Screenplay by Paul Haggis,Million Dollar Baby 
8612,2004,77,Writing (Adapted Screenplay),0,Screenplay by JosÃ© Rivera,The Motorcycle Diaries 
8613,2004,77,Writing (Adapted Screenplay),1,Screenplay by Alexander Payne & Jim Taylor,Sideways 
8614,2004,77,Writing (Original Screenplay),0,Written by John Logan,The Aviator 
8615,2004,77,Writing (Original Screenplay),1,Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,Eternal Sunshine of the Spotless Mind 
8616,2004,77,Writing (Original Screenplay),0,Written by Keir Pearson & Terry George,Hotel Rwanda 
8617,2004,77,Writing (Original Screenplay),0,Written by Brad Bird,The Incredibles 
8618,2004,77,Writing (Original Screenplay),0,Written by Mike Leigh,Vera Drake 
8619,2004,77,Jean Hersholt Humanitarian Award,1,Roger Mayer,
8620,2004,77,Honorary Award,1,Sidney Lumet,
8621,2004,77,Gordon E. Sawyer Award,1,Takuo Miyagishima,
8622,2004,77,Award of Commendation,1,Arthur Widmer,
8623,2005,78,Actor in a Leading Role,1,Philip Seymour Hoffman,Capote
8624,2005,78,Actor in a Leading Role,0,Terrence Howard,Hustle & Flow
8625,2005,78,Actor in a Leading Role,0,Heath Ledger,Brokeback Mountain
8626,2005,78,Actor in a Leading Role,0,Joaquin Phoenix,Walk the Line
8627,2005,78,Actor in a Leading Role,0,David Strathairn,"Good Night, and Good Luck."
8628,2005,78,Actor in a Supporting Role,1,George Clooney,Syriana
8629,2005,78,Actor in a Supporting Role,0,Matt Dillon,Crash
8630,2005,78,Actor in a Supporting Role,0,Paul Giamatti,Cinderella Man
8631,2005,78,Actor in a Supporting Role,0,Jake Gyllenhaal,Brokeback Mountain
8632,2005,78,Actor in a Supporting Role,0,William Hurt,A History of Violence
8633,2005,78,Actress in a Leading Role,0,Judi Dench,Mrs. Henderson Presents
8634,2005,78,Actress in a Leading Role,0,Felicity Huffman,Transamerica
8635,2005,78,Actress in a Leading Role,0,Keira Knightley,Pride & Prejudice
8636,2005,78,Actress in a Leading Role,0,Charlize Theron,North Country
8637,2005,78,Actress in a Leading Role,1,Reese Witherspoon,Walk the Line
8638,2005,78,Actress in a Supporting Role,0,Amy Adams,Junebug
8639,2005,78,Actress in a Supporting Role,0,Catherine Keener,Capote
8640,2005,78,Actress in a Supporting Role,0,Frances McDormand,North Country
8641,2005,78,Actress in a Supporting Role,1,Rachel Weisz,The Constant Gardener
8642,2005,78,Actress in a Supporting Role,0,Michelle Williams,Brokeback Mountain
8643,2005,78,Animated Feature Film,0,Howl's Moving Castle ,Hayao Miyazaki
8644,2005,78,Animated Feature Film,0,Tim Burton's Corpse Bride ,Mike Johnson and Tim Burton
8645,2005,78,Animated Feature Film,1,Wallace & Gromit in The Curse of the Were-Rabbit ,Nick Park and Steve Box
8646,2005,78,Art Direction,0,"Good Night, and Good Luck. ",Art Direction: Jim Bissell; Set Decoration: Jan Pascale
8647,2005,78,Art Direction,0,Harry Potter and the Goblet of Fire ,Art Direction: Stuart Craig; Set Decoration: Stephenie McMillan
8648,2005,78,Art Direction,0,King Kong ,Art Direction: Grant Major; Set Decoration: Dan Hennah and Simon Bright
8649,2005,78,Art Direction,1,Memoirs of a Geisha ,Art Direction: John Myhre; Set Decoration: Gretchen Rau
8650,2005,78,Art Direction,0,Pride & Prejudice ,Art Direction: Sarah Greenwood; Set Decoration: Katie Spencer
8651,2005,78,Cinematography,0,Batman Begins ,Wally Pfister
8652,2005,78,Cinematography,0,Brokeback Mountain ,Rodrigo Prieto
8653,2005,78,Cinematography,0,"Good Night, and Good Luck. ",Robert Elswit
8654,2005,78,Cinematography,1,Memoirs of a Geisha ,Dion Beebe
8655,2005,78,Cinematography,0,The New World ,Emmanuel Lubezki
8656,2005,78,Costume Design,0,Charlie and the Chocolate Factory ,Gabriella Pescucci
8657,2005,78,Costume Design,1,Memoirs of a Geisha ,Colleen Atwood
8658,2005,78,Costume Design,0,Mrs. Henderson Presents ,Sandy Powell
8659,2005,78,Costume Design,0,Pride & Prejudice ,Jacqueline Durran
8660,2005,78,Costume Design,0,Walk the Line ,Arianne Phillips
8661,2005,78,Director,1,Ang Lee,Brokeback Mountain 
8662,2005,78,Director,0,Bennett Miller,Capote 
8663,2005,78,Director,0,Paul Haggis,Crash 
8664,2005,78,Director,0,George Clooney,"Good Night, and Good Luck. "
8665,2005,78,Director,0,Steven Spielberg,Munich 
8666,2005,78,Documentary (Feature),0,Darwin's Nightmare ,Hubert Sauper
8667,2005,78,Documentary (Feature),0,Enron: The Smartest Guys in the Room ,Alex Gibney and Jason Kliot
8668,2005,78,Documentary (Feature),1,March of the Penguins ,Luc Jacquet and Yves Darondeau
8669,2005,78,Documentary (Feature),0,Murderball ,Henry-Alex Rubin and Dana Adam Shapiro
8670,2005,78,Documentary (Feature),0,Street Fight ,Marshall Curry
8671,2005,78,Documentary (Short Subject),0,The Death of Kevin Carter: Casualty of the Bang Bang Club ,Dan Krauss
8672,2005,78,Documentary (Short Subject),0,God Sleeps in Rwanda ,Kimberlee Acquaro and Stacy Sherman
8673,2005,78,Documentary (Short Subject),0,The Mushroom Club ,Steven Okazaki
8674,2005,78,Documentary (Short Subject),1,A Note of Triumph: The Golden Age of Norman Corwin ,Corinne Marrinan and Eric Simonson
8675,2005,78,Film Editing,0,Cinderella Man ,Mike Hill and Dan Hanley
8676,2005,78,Film Editing,0,The Constant Gardener ,Claire Simpson
8677,2005,78,Film Editing,1,Crash ,Hughes Winborne
8678,2005,78,Film Editing,0,Munich ,Michael Kahn
8679,2005,78,Film Editing,0,Walk the Line ,Michael McCusker
8680,2005,78,Foreign Language Film,0,Don't Tell ,Italy
8681,2005,78,Foreign Language Film,0,Joyeux NoÃ«l ,France
8682,2005,78,Foreign Language Film,0,Paradise Now ,The Palestinian Territories
8683,2005,78,Foreign Language Film,0,Sophie Scholl - The Final Days ,Germany
8684,2005,78,Foreign Language Film,1,Tsotsi ,South Africa
8685,2005,78,Makeup,1,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Howard Berger and Tami Lane
8686,2005,78,Makeup,0,Cinderella Man ,David Leroy Anderson and Lance Anderson
8687,2005,78,Makeup,0,Star Wars: Episode III Revenge of the Sith ,Dave Elsey and Nikki Gooley
8688,2005,78,Music (Original Score),1,Brokeback Mountain ,Gustavo Santaolalla
8689,2005,78,Music (Original Score),0,The Constant Gardener ,Alberto Iglesias
8690,2005,78,Music (Original Score),0,Memoirs of a Geisha ,John Williams
8691,2005,78,Music (Original Score),0,Munich ,John Williams
8692,2005,78,Music (Original Score),0,Pride & Prejudice ,Dario Marianelli
8693,2005,78,Music (Original Song),0,"""In The Deep"" from Crash",Music by Kathleen Bird York and Michael Becker; Lyric by Kathleen Bird York
8694,2005,78,Music (Original Song),1,"""It's Hard Out Here For A Pimp"" from Hustle & Flow","Music and Lyric by Jordan Houston, Cedric Coleman and Paul Beauregard"
8695,2005,78,Music (Original Song),0,"""Travelin' Thru"" from Transamerica",Music and Lyric by Dolly Parton
8696,2005,78,Best Picture,0,"Diana Ossana and James Schamus, Producers",Brokeback Mountain 
8697,2005,78,Best Picture,0,"Caroline Baron, William Vince and Michael Ohoven, Producers",Capote 
8698,2005,78,Best Picture,1,"Paul Haggis and Cathy Schulman, Producers",Crash 
8699,2005,78,Best Picture,0,"Grant Heslov, Producer","Good Night, and Good Luck. "
8700,2005,78,Best Picture,0,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",Munich 
8701,2005,78,Short Film (Animated),0,Badgered ,Sharon Colman
8702,2005,78,Short Film (Animated),1,The Moon and the Son: An Imagined Conversation ,John Canemaker and Peggy Stern
8703,2005,78,Short Film (Animated),0,The Mysterious Geographic Explorations of Jasper Morello ,Anthony Lucas
8704,2005,78,Short Film (Animated),0,9,Shane Acker
8705,2005,78,Short Film (Animated),0,One Man Band ,Andrew Jimenez and Mark Andrews
8706,2005,78,Short Film (Live Action),0,Ausreisser (The Runaway) ,Ulrike Grote
8707,2005,78,Short Film (Live Action),0,Cashback ,Sean Ellis and Lene Bausager
8708,2005,78,Short Film (Live Action),0,The Last Farm ,RÃºnar RÃºnarsson and Thor S. SigurjÃ³nsson
8709,2005,78,Short Film (Live Action),0,Our Time Is Up ,Rob Pearlstein and Pia Clemente
8710,2005,78,Short Film (Live Action),1,Six Shooter ,Martin McDonagh
8711,2005,78,Sound Editing,1,King Kong ,Mike Hopkins and Ethan Van der Ryn
8712,2005,78,Sound Editing,0,Memoirs of a Geisha ,Wylie Stateman
8713,2005,78,Sound Editing,0,War of the Worlds ,Richard King
8714,2005,78,Sound Mixing,0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ","Terry Porter, Dean A. Zupancic and Tony Johnson"
8715,2005,78,Sound Mixing,1,King Kong ,"Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek"
8716,2005,78,Sound Mixing,0,Memoirs of a Geisha ,"Kevin O'Connell, Greg P. Russell, Rick Kline and John Pritchett"
8717,2005,78,Sound Mixing,0,Walk the Line ,"Paul Massey, D.M. Hemphill and Peter F. Kurland"
8718,2005,78,Sound Mixing,0,War of the Worlds ,"Andy Nelson, Anna Behlmer and Ronald Judkins"
8719,2005,78,Visual Effects,0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ","Dean Wright, Bill Westenhofer, Jim Berney and Scott Farrar"
8720,2005,78,Visual Effects,1,King Kong ,"Joe Letteri, Brian Van't Hul, Christian Rivers and Richard Taylor"
8721,2005,78,Visual Effects,0,War of the Worlds ,"Dennis Muren, Pablo Helman, Randal M. Dutra and Daniel Sudick"
8722,2005,78,Writing (Adapted Screenplay),1,Screenplay by Larry McMurtry & Diana Ossana,Brokeback Mountain 
8723,2005,78,Writing (Adapted Screenplay),0,Screenplay by Dan Futterman,Capote 
8724,2005,78,Writing (Adapted Screenplay),0,Screenplay by Jeffrey Caine,The Constant Gardener 
8725,2005,78,Writing (Adapted Screenplay),0,Screenplay by Josh Olson,A History of Violence 
8726,2005,78,Writing (Adapted Screenplay),0,Screenplay by Tony Kushner and Eric Roth,Munich 
8727,2005,78,Writing (Original Screenplay),1,Screenplay by Paul Haggis & Bobby Moresco; Story by Paul Haggis,Crash 
8728,2005,78,Writing (Original Screenplay),0,Screenplay by George Clooney & Grant Heslov,"Good Night, and Good Luck. "
8729,2005,78,Writing (Original Screenplay),0,Written by Woody Allen,Match Point 
8730,2005,78,Writing (Original Screenplay),0,Written by Noah Baumbach,The Squid and the Whale 
8731,2005,78,Writing (Original Screenplay),0,Written by Stephen Gaghan,Syriana 
8732,2005,78,Honorary Award,1,Robert Altman,
8733,2005,78,Gordon E. Sawyer Award,1,Gary Demos,
8734,2005,78,John A. Bonner Medal of Commendation,1,Don Hall,
8735,2006,79,Actor in a Leading Role,0,Leonardo DiCaprio,Blood Diamond
8736,2006,79,Actor in a Leading Role,0,Ryan Gosling,Half Nelson
8737,2006,79,Actor in a Leading Role,0,Peter O'Toole,Venus
8738,2006,79,Actor in a Leading Role,0,Will Smith,The Pursuit of Happyness
8739,2006,79,Actor in a Leading Role,1,Forest Whitaker,The Last King of Scotland
8740,2006,79,Actor in a Supporting Role,1,Alan Arkin,Little Miss Sunshine
8741,2006,79,Actor in a Supporting Role,0,Jackie Earle Haley,Little Children
8742,2006,79,Actor in a Supporting Role,0,Djimon Hounsou,Blood Diamond
8743,2006,79,Actor in a Supporting Role,0,Eddie Murphy,Dreamgirls
8744,2006,79,Actor in a Supporting Role,0,Mark Wahlberg,The Departed
8745,2006,79,Actress in a Leading Role,0,PenÃ©lope Cruz,Volver
8746,2006,79,Actress in a Leading Role,0,Judi Dench,Notes on a Scandal
8747,2006,79,Actress in a Leading Role,1,Helen Mirren,The Queen
8748,2006,79,Actress in a Leading Role,0,Meryl Streep,The Devil Wears Prada
8749,2006,79,Actress in a Leading Role,0,Kate Winslet,Little Children
8750,2006,79,Actress in a Supporting Role,0,Adriana Barraza,Babel
8751,2006,79,Actress in a Supporting Role,0,Cate Blanchett,Notes on a Scandal
8752,2006,79,Actress in a Supporting Role,0,Abigail Breslin,Little Miss Sunshine
8753,2006,79,Actress in a Supporting Role,1,Jennifer Hudson,Dreamgirls
8754,2006,79,Actress in a Supporting Role,0,Rinko Kikuchi,Babel
8755,2006,79,Animated Feature Film,0,Cars ,John Lasseter
8756,2006,79,Animated Feature Film,1,Happy Feet ,George Miller
8757,2006,79,Animated Feature Film,0,Monster House ,Gil Kenan
8758,2006,79,Art Direction,0,Dreamgirls ,Art Direction: John Myhre; Set Decoration: Nancy Haigh
8759,2006,79,Art Direction,0,The Good Shepherd ,Art Direction: Jeannine Oppewall; Set Decoration: Gretchen Rau and Leslie E. Rollins
8760,2006,79,Art Direction,1,Pan's Labyrinth ,Art Direction: Eugenio Caballero; Set Decoration: Pilar Revuelta
8761,2006,79,Art Direction,0,Pirates of the Caribbean: Dead Man's Chest ,Art Direction: Rick Heinrichs; Set Decoration: Cheryl Carasik
8762,2006,79,Art Direction,0,The Prestige ,Art Direction: Nathan Crowley; Set Decoration: Julie Ochipinti
8763,2006,79,Cinematography,0,The Black Dahlia ,Vilmos Zsigmond
8764,2006,79,Cinematography,0,Children of Men ,Emmanuel Lubezki
8765,2006,79,Cinematography,0,The Illusionist ,Dick Pope
8766,2006,79,Cinematography,1,Pan's Labyrinth ,Guillermo Navarro
8767,2006,79,Cinematography,0,The Prestige ,Wally Pfister
8768,2006,79,Costume Design,0,Curse of the Golden Flower ,Yee Chung Man
8769,2006,79,Costume Design,0,The Devil Wears Prada ,Patricia Field
8770,2006,79,Costume Design,0,Dreamgirls ,Sharen Davis
8771,2006,79,Costume Design,1,Marie Antoinette ,Milena Canonero
8772,2006,79,Costume Design,0,The Queen ,Consolata Boyle
8773,2006,79,Director,0,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Babel 
8774,2006,79,Director,1,Martin Scorsese,The Departed 
8775,2006,79,Director,0,Clint Eastwood,Letters from Iwo Jima 
8776,2006,79,Director,0,Stephen Frears,The Queen 
8777,2006,79,Director,0,Paul Greengrass,United 93 
8778,2006,79,Documentary (Feature),0,Deliver Us from Evil ,Amy Berg and Frank Donner
8779,2006,79,Documentary (Feature),1,An Inconvenient Truth ,Davis Guggenheim
8780,2006,79,Documentary (Feature),0,Iraq in Fragments ,James Longley and John Sinno
8781,2006,79,Documentary (Feature),0,Jesus Camp ,Heidi Ewing and Rachel Grady
8782,2006,79,Documentary (Feature),0,"My Country, My Country ",Laura Poitras and Jocelyn Glatzer
8783,2006,79,Documentary (Short Subject),1,The Blood of Yingzhou District ,Ruby Yang and Thomas Lennon
8784,2006,79,Documentary (Short Subject),0,Recycled Life ,Leslie Iwerks and Mike Glad
8785,2006,79,Documentary (Short Subject),0,Rehearsing a Dream ,Karen Goodman and Kirk Simon
8786,2006,79,Documentary (Short Subject),0,Two Hands ,Nathaniel Kahn and Susan Rose Behr
8787,2006,79,Film Editing,0,Babel ,Stephen Mirrione and Douglas Crise
8788,2006,79,Film Editing,0,Blood Diamond ,Steven Rosenblum
8789,2006,79,Film Editing,0,Children of Men ,Alex RodrÃ­guez and Alfonso CuarÃ³n
8790,2006,79,Film Editing,1,The Departed ,Thelma Schoonmaker
8791,2006,79,Film Editing,0,United 93 ,"Clare Douglas, Christopher Rouse and Richard Pearson"
8792,2006,79,Foreign Language Film,0,After the Wedding ,Denmark
8793,2006,79,Foreign Language Film,0,Days of Glory (IndigÃ¨nes) ,Algeria
8794,2006,79,Foreign Language Film,1,The Lives of Others ,Germany
8795,2006,79,Foreign Language Film,0,Pan's Labyrinth ,Mexico
8796,2006,79,Foreign Language Film,0,Water ,Canada
8797,2006,79,Makeup,0,Apocalypto ,Aldo Signoretti and Vittorio Sodano
8798,2006,79,Makeup,0,Click ,Kazuhiro Tsuji and Bill Corso
8799,2006,79,Makeup,1,Pan's Labyrinth ,David MartÃ­ and Montse RibÃ©
8800,2006,79,Music (Original Score),1,Babel ,Gustavo Santaolalla
8801,2006,79,Music (Original Score),0,The Good German ,Thomas Newman
8802,2006,79,Music (Original Score),0,Notes on a Scandal ,Philip Glass
8803,2006,79,Music (Original Score),0,Pan's Labyrinth ,Javier Navarrete
8804,2006,79,Music (Original Score),0,The Queen ,Alexandre Desplat
8805,2006,79,Music (Original Song),1,"""I Need To Wake Up"" from An Inconvenient Truth",Music and Lyric by Melissa Etheridge
8806,2006,79,Music (Original Song),0,"""Listen"" from Dreamgirls",Music by Henry Krieger and Scott Cutler; Lyric by Anne Preven
8807,2006,79,Music (Original Song),0,"""Love You I Do"" from Dreamgirls",Music by Henry Krieger; Lyric by Siedah Garrett
8808,2006,79,Music (Original Song),0,"""Our Town"" from Cars",Music and Lyric by Randy Newman
8809,2006,79,Music (Original Song),0,"""Patience"" from Dreamgirls",Music by Henry Krieger; Lyric by Willie Reale
8810,2006,79,Best Picture,0,"Alejandro GonzÃ¡lez IÃ±Ã¡rritu, Jon Kilik and Steve Golin, Producers",Babel 
8811,2006,79,Best Picture,1,"Graham King, Producer",The Departed 
8812,2006,79,Best Picture,0,"Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers",Letters from Iwo Jima 
8813,2006,79,Best Picture,0,"David T. Friendly, Peter Saraf and Marc Turtletaub, Producers",Little Miss Sunshine 
8814,2006,79,Best Picture,0,"Andy Harries, Christine Langan and Tracey Seaward, Producers",The Queen 
8815,2006,79,Short Film (Animated),1,The Danish Poet ,Torill Kove
8816,2006,79,Short Film (Animated),0,Lifted ,Gary Rydstrom
8817,2006,79,Short Film (Animated),0,The Little Matchgirl ,Roger Allers and Don Hahn
8818,2006,79,Short Film (Animated),0,Maestro ,GÃ©za M. TÃ³th
8819,2006,79,Short Film (Animated),0,No Time for Nuts ,Chris Renaud and Michael Thurmeier
8820,2006,79,Short Film (Live Action),0,Binta and the Great Idea (Binta Y La Gran Idea) ,Javier Fesser and Luis Manso
8821,2006,79,Short Film (Live Action),0,Ãramos Pocos (One Too Many) ,Borja Cobeaga
8822,2006,79,Short Film (Live Action),0,Helmer & Son ,SÃ¸ren Pilmark and Kim Magnusson
8823,2006,79,Short Film (Live Action),0,The Saviour ,Peter Templeman and Stuart Parkyn
8824,2006,79,Short Film (Live Action),1,West Bank Story ,Ari Sandel
8825,2006,79,Sound Editing,0,Apocalypto ,Sean McCormack and Kami Asgar
8826,2006,79,Sound Editing,0,Blood Diamond ,Lon Bender
8827,2006,79,Sound Editing,0,Flags of Our Fathers ,Alan Robert Murray and Bub Asman
8828,2006,79,Sound Editing,1,Letters from Iwo Jima ,Alan Robert Murray and Bub Asman
8829,2006,79,Sound Editing,0,Pirates of the Caribbean: Dead Man's Chest ,Christopher Boyes and George Watters II
8830,2006,79,Sound Mixing,0,Apocalypto ,"Kevin O'Connell, Greg P. Russell and Fernando CÃ¡mara"
8831,2006,79,Sound Mixing,0,Blood Diamond ,"Andy Nelson, Anna Behlmer and Ivan Sharrock"
8832,2006,79,Sound Mixing,1,Dreamgirls ,"Michael Minkler, Bob Beemer and Willie Burton"
8833,2006,79,Sound Mixing,0,Flags of Our Fathers ,"John Reitz, Dave Campbell, Gregg Rudloff and Walt Martin"
8834,2006,79,Sound Mixing,0,Pirates of the Caribbean: Dead Man's Chest ,"Paul Massey, Christopher Boyes and Lee Orloff"
8835,2006,79,Visual Effects,1,Pirates of the Caribbean: Dead Man's Chest ,"John Knoll, Hal Hickel, Charles Gibson and Allen Hall"
8836,2006,79,Visual Effects,0,Poseidon ,"Boyd Shermis, Kim Libreri, Chas Jarrett and John Frazier"
8837,2006,79,Visual Effects,0,Superman Returns ,"Mark Stetson, Neil Corbould, Richard R. Hoover and Jon Thum"
